841	1889	12564
842	1874	12210
843	1912	12736
844	1889	11828
845	1915	12497
846	1916	12229
847	1901	12204
848	1911	12442
849	1885	12843
850	1904	12149
851	1909	11989
852	1915	13427
853	1922	13021
854	1924	11754
855	1891	11548
856	1948	13172
857	1933	12516
858	1897	11819
859	1907	12319
860	1929	12474
861	1933	12796
862	1929	12941
863	1923	12196
864	1931	12755
865	1952	11860
866	1939	12547
867	1948	12117
868	1938	11450
869	1943	12496
870	1963	11699
871	1956	12577
872	1955	12302
873	1976	12999
874	1978	12773
875	1955	13445
876	1959	12098
877	1966	13140
878	1968	12725
879	1956	12025
880	1993	12546
881	1988	12381
882	1996	12294
883	1953	13015
884	1993	13088
885	1970	12140
886	2003	13780
887	1974	12347
888	2004	13071
889	2002	12768
890	1994	13161
891	2002	12674
892	2005	12201
893	2000	13000
894	1994	12078
895	1994	13342
896	2010	12624
897	2010	13190
898	2012	13617
899	1996	13724
900	2007	13456
901	1996	12491
902	1992	12359
903	2029	12969
904	2013	12888
905	2040	13764
906	2033	12752
907	2013	12485
908	2023	13774
909	2013	13986
910	2037	12898
911	2035	13377
912	2003	13589
913	2045	14081
914	2058	13920
915	2047	13341
916	2049	13029
917	2071	13693
918	2055	13545
919	2047	13133
920	2028	12658
921	2024	13400
922	2036	14174
923	2044	13655
924	2039	13288
925	2075	14331
926	2063	13869
927	2035	13215
928	2076	13799
929	2059	12653
930	2076	15092
931	2050	13463
932	2074	13416
933	2071	13553
934	2084	13778
935	2097	13272
936	2085	13117
937	2066	13414
938	2102	14172
939	2115	14311
940	2107	12902
941	2103	14420
942	2109	13013
943	2086	14491
944	2080	14347
945	2109	14214
946	2107	13598
947	2113	14463
948	2131	13193
949	2101	13026
950	2091	13140
951	2130	14274
952	2121	14171
953	2131	14038
954	2112	13728
955	2131	14639
956	2112	14600
957	2138	14114
958	2135	14651
959	2128	13513
960	2100	15281
961	2126	13676
962	2130	13448
963	2122	13933
964	2129	13531
965	2155	14423
966	2150	14381
967	2163	14911
968	2147	14122
969	2123	14540
970	2157	14181
971	2168	14017
972	2175	13958
973	2155	13656
974	2161	14695
975	2151	14578
976	2169	13759
977	2175	14509
978	2157	14239
979	2155	13657
